"subject" "activitytype" "timebodyacc_mean___x" "timebodyacc_mean___y" "timebodyacc_mean___z" "timebodyacc_std___x" "timebodyacc_std___y" "timebodyacc_std___z" "timegravityacc_mean___x" "timegravityacc_mean___y" "timegravityacc_mean___z" "timegravityacc_std___x" "timegravityacc_std___y" "timegravityacc_std___z" "timebodyaccjerk_mean___x" "timebodyaccjerk_mean___y" "timebodyaccjerk_mean___z" "timebodyaccjerk_std___x" "timebodyaccjerk_std___y" "timebodyaccjerk_std___z" "timebodygyro_mean___x" "timebodygyro_mean___y" "timebodygyro_mean___z" "timebodygyro_std___x" "timebodygyro_std___y" "timebodygyro_std___z" "timebodygyrojerk_mean___x" "timebodygyrojerk_mean___y" "timebodygyrojerk_mean___z" "timebodygyrojerk_std___x" "timebodygyrojerk_std___y" "timebodygyrojerk_std___z" "timebodyaccmag_mean__" "timebodyaccmag_std__" "timegravityaccmag_mean__" "timegravityaccmag_std__" "timebodyaccjerkmag_mean__" "timebodyaccjerkmag_std__" "timebodygyromag_mean__" "timebodygyromag_std__" "timebodygyrojerkmag_mean__" "timebodygyrojerkmag_std__" "frequencybodyacc_mean___x" "frequencybodyacc_mean___y" "frequencybodyacc_mean___z" "frequencybodyacc_std___x" "frequencybodyacc_std___y" "frequencybodyacc_std___z" "frequencybodyacc_meanfreq___x" "frequencybodyacc_meanfreq___y" "frequencybodyacc_meanfreq___z" "frequencybodyaccjerk_mean___x" "frequencybodyaccjerk_mean___y" "frequencybodyaccjerk_mean___z" "frequencybodyaccjerk_std___x" "frequencybodyaccjerk_std___y" "frequencybodyaccjerk_std___z" "frequencybodyaccjerk_meanfreq___x" "frequencybodyaccjerk_meanfreq___y" "frequencybodyaccjerk_meanfreq___z" "frequencybodygyro_mean___x" "frequencybodygyro_mean___y" "frequencybodygyro_mean___z" "frequencybodygyro_std___x" "frequencybodygyro_std___y" "frequencybodygyro_std___z" "frequencybodygyro_meanfreq___x" "frequencybodygyro_meanfreq___y" "frequencybodygyro_meanfreq___z" "frequencybodyaccmag_mean__" "frequencybodyaccmag_std__" "frequencybodyaccmag_meanfreq__" "frequencybodybodyaccjerkmag_mean__" "frequencybodybodyaccjerkmag_std__" "frequencybodybodyaccjerkmag_meanfreq__" "frequencybodybodygyromag_mean__" "frequencybodybodygyromag_std__" "frequencybodybodygyromag_meanfreq__" "frequencybodybodygyrojerkmag_mean__" "frequencybodybodygyrojerkmag_std__" "frequencybodybodygyrojerkmag_meanfreq__" "angle_tbodyaccmean_gravity_" "angle_tbodyaccjerkmean__gravitymean_" "angle_tbodygyromean_gravitymean_" "angle_tbodygyrojerkmean_gravitymean_" "angle_x_gravitymean_" "angle_y_gravitymean_" "angle_z_gravitymean_"
14 "WALKING_UPSTAIRS" 0.252408428342105 -0.0169534284667105 -0.114420614763158 -0.374984575131579 -0.0936650282947368 -0.0904447336921053 0.844927585131579 -0.180925083421053 -0.285856160947368 -0.950495064078947 -0.938532570131579 -0.911304735394737 0.0787167705013158 0.0222992727618421 0.0194066258815789 -0.486350150526316 -0.403020332105263 -0.626658259078947 0.0788245262 -0.0961072254671053 0.00646958599868421 -0.513745412631579 -0.377658569714474 -0.406265774526316 -0.141170576117237 -0.0314064384427632 -0.0347579654272368 -0.670611642105263 -0.711077484605263 -0.677048770526316 -0.190209815460526 -0.325184707368421 -0.190209815460526 -0.325184707368421 -0.469354091973684 -0.480762945131579 -0.235679502039474 -0.383959861763158 -0.684074805921053 -0.744055825131579 -0.443666436710526 -0.234220481140789 -0.368904458289474 -0.350707585263158 -0.0848220891710526 -0.0313756178 -0.421940589605263 -0.197266084938158 -0.375753756868421 -0.515410743421053 -0.444201961710526 -0.6020758575 -0.502139750526316 -0.398179649605263 -0.649603759210526 -0.341243446355263 -0.522103224473684 -0.527734681315789 -0.515308739736842 -0.531688614736842 -0.474181665 -0.521303494078947 -0.306864927894737 -0.443034903618421 -0.317591776830263 -0.378310816039474 -0.3272255112 -0.358757543157895 -0.412409858684211 -0.0946710421763158 -0.456470098815789 -0.517419367105263 0.0799300623328947 -0.520903746078947 -0.405153326315789 -0.260481965129737 -0.732036235394737 -0.7797740775 0.14367340775 0.084969178368421 0.035684619156579 -0.270450561381579 0.161980410921053 -0.569726679210526 0.208674236180263 0.225972828078947
15 "LAYING" 0.269780085577465 -0.0168462006729577 -0.107006279704225 -0.972960567323944 -0.944792875211268 -0.953476700140845 -0.19913309 0.658792072253521 0.722657502112676 -0.961063222394366 -0.961466681267606 -0.957164565211268 0.077908974656338 0.00706867100408451 -0.000143542544507042 -0.981489017183099 -0.976960542816901 -0.98281300056338 -0.0234756467113239 -0.0944580192535211 0.111440490309859 -0.975893061830986 -0.971484336197183 -0.976200771267606 -0.102049763957746 -0.0361961143943662 -0.0604927046338028 -0.980792372112676 -0.983135596619718 -0.988221713380282 -0.953021411126761 -0.948257993521127 -0.953021411126761 -0.948257993521127 -0.981607627887324 -0.980126745352113 -0.960733121690141 -0.959325498732394 -0.985542411126761 -0.982038121126761 -0.974359280140845 -0.954648102253521 -0.965406091549296 -0.972438525352113 -0.942791615915493 -0.950116956478873 -0.115141826580282 0.0546075608732394 0.0834467170676056 -0.98147206915493 -0.977212387746479 -0.98038005915493 -0.983213244366197 -0.978343915774648 -0.983854158873239 0.188447976580282 0.0279305879725352 0.0265752327492958 -0.971949211126761 -0.973669098591549 -0.976164852112676 -0.977203498309859 -0.970627806901408 -0.978357126056338 0.00656792310211268 0.0154847631971831 0.131970584167183 -0.961046326338028 -0.949042531690141 -0.0494678208816901 -0.979687318732394 -0.979657231408451 0.374273668633803 -0.969014444788732 -0.96002383915493 -0.0465567390414085 -0.982765526478873 -0.981983437605634 0.242850862323944 0.00777276090309859 0.0190444742957746 0.0150996692507042 -0.0530255507746479 0.395076582253521 -0.426235558450704 -0.555002876901408
15 "SITTING" 0.27286982935 -0.0137973563333333 -0.113315797366667 -0.990967193666667 -0.958907897166667 -0.961280787833333 0.9281297725 0.0100957551833333 -0.109374387791667 -0.9828308745 -0.963181697166667 -0.953146454333333 0.0776401119333333 0.004644200841 -0.00288385854533333 -0.993108616166667 -0.988211144 -0.990540516666667 -0.0426341015583333 -0.0662506115483333 0.0842891845266667 -0.988646440166667 -0.984764769333333 -0.975585888833333 -0.0961397570666667 -0.04111638935 -0.0497616607433333 -0.994867083 -0.9946453745 -0.993216157833333 -0.9690714205 -0.960184914833333 -0.9690714205 -0.960184914833333 -0.992276936333333 -0.990695376333333 -0.964359796166667 -0.972229941833333 -0.9959188985 -0.994081302333333 -0.991458525666667 -0.9678662005 -0.972212630333333 -0.990834970333333 -0.956643306 -0.957983872333333 0.002150238075 0.133784471056667 0.169783312688333 -0.993265516833333 -0.987950596333333 -0.9888926795 -0.993552848333333 -0.989455775166667 -0.990760959666667 0.237781293408333 0.078558947155 0.0801049166333333 -0.986934160166667 -0.987750247333333 -0.978653431 -0.989221493833333 -0.983281046166667 -0.976894765666667 0.170001899915 -0.14354237761 0.101974362028333 -0.97045035 -0.960534222166667 0.113223096838333 -0.9907545875 -0.989462030666667 0.388702906733333 -0.9811618695 -0.971465598166667 -0.0306543309908333 -0.994719608666667 -0.993409731666667 0.355989019526667 -0.00944370175566667 0.0051378181515 0.0352705325466667 -0.0437270114733333 -0.784388198166667 0.0761377945166667 0.0983869236916667
15 "STANDING" 0.278222765434783 -0.0171970662869565 -0.104264500023261 -0.978687394565217 -0.925584302391304 -0.939914857826087 0.924690925 -0.312304827608696 -0.0389459111086956 -0.982390650217391 -0.96424193826087 -0.939538831956522 0.0745808600434783 0.00401598455456522 -0.00767719565586956 -0.973620286956522 -0.961882155434783 -0.982046055869565 -0.0258375880982609 -0.0725350798347826 0.0857236623695652 -0.948012864565217 -0.959128203913043 -0.94958733826087 -0.103320567652174 -0.0438054055217391 -0.0463616885521739 -0.961767192826087 -0.98045422326087 -0.969577676086957 -0.948803028478261 -0.940827239130435 -0.948803028478261 -0.940827239130435 -0.974092241956522 -0.968320230652174 -0.942222994565217 -0.933442668043478 -0.975699061956522 -0.972483238913043 -0.974701313913043 -0.93591386 -0.958237498695652 -0.980767068695652 -0.924495978695652 -0.934599232826087 -0.0254991765413044 -0.0332222206978261 -0.0107676097043478 -0.97335624 -0.962547520652174 -0.979348465434783 -0.976445197391304 -0.964052213695652 -0.983356769347826 0.202595428996522 -0.054986304573913 -0.0295530267613043 -0.942276403478261 -0.963188262608696 -0.947699489565217 -0.950180525434783 -0.957244198478261 -0.955458837391304 -0.193893401481739 -0.282319441586957 -0.0455822785847826 -0.950100842608696 -0.944717215869565 0.0284417054347826 -0.967543731304348 -0.968507366956522 0.361284626758696 -0.947542591304348 -0.936062820217391 -0.220578592456522 -0.97351183673913 -0.972790433478261 0.191476557695652 0.00601306179434783 0.00450099431304348 -0.0204277077173913 0.0284184800434783 -0.699107215 0.298004043043478 0.0487034596304348
15 "WALKING" 0.272341855245902 -0.0184875403339344 -0.109792122032787 -0.31950017295082 -0.0175797885542623 -0.265824489180328 0.92811236852459 -0.179927382704918 -0.190265949622951 -0.980983351639344 -0.968613202622951 -0.956903248196721 0.0773188580032787 0.0130098548360656 0.0243753334442623 -0.355492635409836 -0.0935385034 -0.534303311639344 -0.00922265519180328 -0.0839773343770492 0.0757132656704918 -0.47981351295082 -0.454932903934426 -0.386044435409836 -0.109959237927869 -0.0379251328622951 -0.0513807166754098 -0.431296148196721 -0.560203489016393 -0.524422887377049 -0.151151487704918 -0.461837866885246 -0.151151487704918 -0.461837866885246 -0.301093269180328 -0.275672786229508 -0.335009836885246 -0.522494763606557 -0.517167440655738 -0.53970849147541 -0.360991674918033 -0.0650267622126229 -0.382832802295082 -0.304806274098361 -0.0556137930852459 -0.262391594918033 -0.414940955557377 0.00857138068540984 -0.0933328732232787 -0.423446094590164 -0.194232721737705 -0.523427055737705 -0.343866129016393 -0.0470379377672131 -0.543872996229508 -0.43680842295082 -0.40049341595082 -0.446731876721311 -0.40771670852459 -0.490166286557377 -0.398809217540984 -0.504849290819672 -0.439238787704918 -0.438768699508197 -0.102582658990164 -0.0761681172065574 -0.163270727868852 -0.429380043442623 -0.565162507704918 0.174349227754098 -0.335938891803279 -0.211231860180328 0.0274103270236066 -0.518618058688525 -0.615320077704918 0.351564688770492 -0.582711859672131 -0.520385479180328 0.152044228696721 0.0631849965737705 -0.00860624890163935 0.0733299990819672 0.0101386455737705 -0.727020840163934 0.207186541803279 0.155074008229508
15 "WALKING_DOWNSTAIRS" 0.290497725090909 -0.0149383527581818 -0.0942004391054545 0.136803420189091 -0.0660721193685455 -0.199862540623636 0.925702011090909 -0.179855083672727 -0.154000339636364 -0.952237562545455 -0.945981904727273 -0.905011702181818 0.0998887740418182 0.00093980685890909 -0.009995529994 -0.0663398293345454 -0.245528340249091 -0.456413148727273 0.0422885369836364 -0.115555248885455 0.0368213813563636 -0.407688311981818 -0.3513770864 -0.366979559507273 -0.1167961594 -0.0420966685587273 -0.04279256909 -0.523432607454545 -0.454086353072727 -0.465104274727273 0.113419846305091 0.0658829890309091 0.113419846305091 0.0658829890309091 -0.171078202047273 -0.140495076598182 -0.191616099548182 -0.33059837 -0.456039670727273 -0.502093169454545 0.00764646925218182 -0.101132942310909 -0.264380718472727 0.179270997887273 -0.108814183449091 -0.2301494001 -0.449207209758182 -0.0905164379854545 0.0216630738 -0.150455483354545 -0.286002797472727 -0.412312946363636 -0.0657812147558182 -0.252753358987273 -0.499236768 -0.454174643509091 -0.479159662618182 -0.301960233672727 -0.336706079754545 -0.326768922872727 -0.291222109254545 -0.434886808418182 -0.373285791690909 -0.452755208363636 -0.232328277867273 -0.0159936114954545 -0.122580416106364 0.0691532012981818 -0.104639983534545 0.0127035809436364 -0.109018878845455 -0.19029006398 -0.0219578607745455 -0.345190187145455 -0.442692607272727 0.135180414521818 -0.482299592709091 -0.566729166909091 0.192623687763636 -0.0237075934 -0.0646269776363636 -0.0779846756363636 0.053982071 -0.741097895090909 0.207527454727273 0.130522991072727
15 "WALKING_UPSTAIRS" 0.248702115485714 -0.0254844114422857 -0.1179001996 -0.0987745285 -0.0555394445742857 -0.153592304668571 0.853237088571429 -0.247157007428571 -0.329520519771429 -0.949301689714286 -0.916060024 -0.920464796 0.0701652734314286 0.0330298036542857 -0.00598907570571428 -0.307892742571429 -0.349297729571429 -0.644491668571429 0.00758123395142857 -0.0740067090165143 0.0359921056028571 -0.536259622 -0.427851408314286 -0.260319122065714 -0.143127134534286 -0.0618225102571429 -0.0419589686742857 -0.634038674571429 -0.639478575714286 -0.619448176285714 -0.0284619758171429 -0.128304847731429 -0.0284619758171429 -0.128304847731429 -0.363638883142857 -0.392195111714286 -0.214671522214286 -0.435442866857143 -0.624620343142857 -0.666370624 -0.163858301848571 -0.139734256651429 -0.362971351971429 -0.0755501305914286 -0.0742750289028571 -0.1172323764 -0.504952421571429 -0.149941676057143 -0.293676413142857 -0.367229003142857 -0.381241083714286 -0.624616991714286 -0.308851838857143 -0.3590929572 -0.662622223142857 -0.550720571142857 -0.491638203428571 -0.605462453714286 -0.463572518228571 -0.473840532 -0.339967371714286 -0.561730987142857 -0.409098327714286 -0.304782919 -0.233976160488571 -0.200240169025714 -0.337225693257143 -0.163521506514286 -0.244992197885714 -0.170666384428571 -0.358881941142857 -0.44220643 -0.0657879866114286 -0.496021167714286 -0.494025054571429 -0.0777767244 -0.650250026285714 -0.71365015 0.119092614285714 0.0801233771857143 0.0849664343428572 -0.0979621362857143 0.0910785650285714 -0.572024801428571 0.253866345142857 0.256258550057143
16 "LAYING" 0.272653733493976 -0.0171426864421687 -0.10898146186747 -0.965019579518072 -0.973449968554217 -0.984672837228916 -0.680043155060241 0.725646622771084 0.68762385253012 -0.958959611084337 -0.986993149638554 -0.988819031566265 0.0772317998650602 0.011149573306747 -0.000988690855325301 -0.983605223493976 -0.974524522650602 -0.988260181084337 -0.0312072730559566 -0.0952628014096386 0.10860511373494 -0.981357611445783 -0.963617705662651 -0.973197523855422 -0.0956018266746988 -0.0371476597051807 -0.0599161477951807 -0.976105663493976 -0.984607728915663 -0.986958363975904 -0.96626080686747 -0.963193489036145 -0.96626080686747 -0.963193489036145 -0.98478434 -0.980668287831325 -0.953263432771084 -0.955906646506024 -0.985342497710843 -0.980245510843374 -0.97453373 -0.972798824096386 -0.985340447349398 -0.962085001204819 -0.974832075662651 -0.984740998192771 -0.25318866264 0.292492930166145 0.293722260911807 -0.983478561807229 -0.974878270963855 -0.986506488795181 -0.985278006987952 -0.975964111566265 -0.988558703373494 0.135277438 0.0838227031284337 0.117028928487952 -0.974196217590361 -0.972061003493976 -0.97393233253012 -0.983944795060241 -0.959831365783133 -0.975417523855422 0.249209411510602 -0.156450013338554 0.0518654912277108 -0.971957401325301 -0.964056773975904 0.168481196584337 -0.980621564096386 -0.979452188433735 0.211317149549398 -0.965624724457831 -0.957496024457831 0.0778651216506024 -0.981890470361446 -0.97932784746988 0.0457006718048193 -0.0211074851851807 0.0113723793 0.0237185899156627 -0.0231373792650602 0.737784354819277 -0.476491760481928 -0.504427518072289
16 "SITTING" 0.263393416277778 -0.00914107504666667 -0.102601570255556 -0.972306711333333 -0.920411686444444 -0.941638645888889 0.622198807222222 0.329806662574556 0.459040623888889 -0.958327481111111 -0.941845182777778 -0.943331290888889 0.0745088734388889 0.0117966953873333 -0.000586900047488889 -0.984292039111111 -0.974188946444444 -0.985142605222222 -0.0262487641488889 -0.0577426845555556 0.0907848536403333 -0.983557821444444 -0.959625896888889 -0.956060349444444 -0.100127638888889 -0.0411420414888889 -0.0582549969666667 -0.986939702666667 -0.986134904444444 -0.983525989111111 -0.941896673 -0.926109863222222 -0.941896673 -0.926109863222222 -0.983090251 -0.980983989111111 -0.933619884444444 -0.947502489444444 -0.987883569666667 -0.984659428777778 -0.975274364444444 -0.940627823555556 -0.959575791444444 -0.971188605888889 -0.915883252444444 -0.936456832444444 -0.268899133144444 0.00244968403344444 0.00178992198555556 -0.984173221555556 -0.974468965333333 -0.982307741111111 -0.985908266777778 -0.975816622333333 -0.986686913333333 0.112681647597778 -0.0918384557533333 0.0157426282305222 -0.980485737 -0.967493077555556 -0.959740365555556 -0.984574345666667 -0.955761719111111 -0.958917911666667 -0.00604548104666667 -0.320363262066667 -0.119576062441111 -0.945147645333333 -0.927914073777778 -0.0371204782658222 -0.980683231222222 -0.980307585888889 0.253400349633333 -0.962160241666667 -0.947463947 -0.173354630787778 -0.985522810111111 -0.984369368444444 0.105541770872222 0.0348600284933333 0.0107839540988889 0.0173334037348889 0.0366122202555556 -0.355351729333333 -0.154399436514444 -0.323627506733333
16 "STANDING" 0.279203438064516 -0.0148353051043011 -0.107130640408602 -0.986963430860215 -0.939464269784946 -0.949181607096774 0.939895722795699 -0.244815812150538 0.12485920311828 -0.989872946774194 -0.968165020860215 -0.957483018602151 0.0753057981505376 0.0107806733276344 -0.000157094892139785 -0.982753075698925 -0.969230130322581 -0.985256663548387 -0.0242241574234409 -0.0625552642258065 0.0660994904946237 -0.945128634086022 -0.965268196344086 -0.95556315655914 -0.0998622141053764 -0.0421729517698925 -0.0506351815777419 -0.973696528064516 -0.986469303655914 -0.981774071935484 -0.957496384301075 -0.957285565591398 -0.957496384301075 -0.957285565591398 -0.981217042903226 -0.97860948516129 -0.937511613225806 -0.934105604301075 -0.983959839677419 -0.982280025376344 -0.984468900430107 -0.949244323978495 -0.96585544516129 -0.98815966311828 -0.937938162795699 -0.944358643870968 0.00900434365053763 -0.045357776588172 0.0483789466397849 -0.983066920752688 -0.969049003655914 -0.982566004086021 -0.983986180107527 -0.971917147956989 -0.986630602473118 0.18474547842043 -0.120515706709677 0.0194748692774194 -0.946476801827957 -0.970984565268817 -0.959810453225806 -0.945717446129032 -0.962526366236559 -0.958503249032258 -0.272914084984946 -0.268793394122581 -0.129930286888602 -0.964546178709677 -0.95943651827957 0.0200239401397849 -0.977830516021505 -0.978558377419355 0.298106439107527 -0.95521825311828 -0.933121684731183 -0.250095117917204 -0.98360702172043 -0.981655514623656 0.0848510976053763 0.013732333772043 0.017265826447957 0.0240760699430108 0.0216861645053763 -0.745885611290323 0.251180908602151 -0.0649432500967742
16 "WALKING" 0.275291573714286 -0.0166767774114286 -0.126778338028571 -0.0865178248974286 0.162468825961429 -0.216364896085714 0.934886997142857 -0.23878841 -0.0526009487428571 -0.970163639142857 -0.954546638 -0.936517588 0.0855477956571429 -0.00269086509995657 -0.0175723937142857 0.0959397777488571 0.0558846783742857 -0.26304950362 -0.0354012766357143 -0.0748020344771429 0.0806665283428571 -0.0478656662 -0.201701142163143 -0.11271988046 -0.10717263732 -0.0270791103428571 -0.0450055021714286 0.0433517290571429 -0.404972483142857 -0.252723487085714 0.0204900326857143 -0.135058704228571 0.0204900326857143 -0.135058704228571 0.0655027180142857 0.00514116094285714 0.0546461604685714 -0.0656994083142857 -0.245057298285714 -0.347482216068571 -0.0448990171542857 0.145899723356571 -0.191191881314286 -0.104575874294286 0.0967524612428571 -0.29742178824 -0.150203705594286 0.0497846015691429 0.319156179 0.0200885253982857 -0.0174785208942857 -0.218763446857143 0.0768116584085714 0.0655125611942857 -0.305371599485714 -0.214953706542857 -0.417100374857143 -0.01898677692 0.1896374642 -0.206072974228571 -0.0359192238462857 -0.124228081570286 -0.205703099885714 -0.2218194632 -0.126785021248571 -0.136198520651429 -0.0658537613685714 -0.0141253590762857 -0.347280538 0.295086437428571 0.0301974981142857 -0.0349188729828571 0.117852889997143 -0.149978988974286 -0.170006675514286 0.149435195405714 -0.335049471028571 -0.412341469028571 0.267724083714286 0.00411353082571429 0.0142673206 -0.0178876282857143 -0.0126565956571429 -0.768895105714286 0.248482294857143 0.0586800627714286
16 "WALKING_DOWNSTAIRS" 0.280769659275862 -0.0165117131068966 -0.115290059275862 0.460258437551724 0.348197993803448 -0.271994063103448 0.9153974 -0.235316666551724 -0.0491487725093103 -0.929267306896552 -0.915806096551724 -0.899963518965517 0.0549612786551724 -0.0691588908275862 -0.0156511844482759 0.284337878068966 0.126009697231034 -0.43614801137931 -0.099439419 -0.0472845740689655 0.0809065056748276 0.105408334310345 -0.363439138965517 -0.191109712413793 -0.0508102368275862 -0.0598276233793103 -0.0533294046413793 -0.0816580460793103 -0.509160145172414 -0.154661020978276 0.437298011758621 0.255859319793103 0.437298011758621 0.255859319793103 0.110287117517241 0.163852039417241 0.120947697689655 0.0395896073103448 -0.308630416172414 -0.45945722 0.317457533437931 0.301846910306897 -0.263358429687931 0.510086945103448 0.285232857551724 -0.338922914137931 -0.381609056551724 -0.0496526897931035 0.117045265482759 0.212974763310345 0.0630260899655172 -0.380135933862069 0.242564467055172 0.118280565904138 -0.491109866896552 -0.283853554206897 -0.438700652068966 -0.243961346103448 0.238961802310345 -0.340582736586207 -0.0314313180862069 0.0565128960793103 -0.383775860344828 -0.326330774827586 -0.237161090917241 -0.0598056097275862 0.0476831426368966 0.34894113307931 -0.000744142103448276 0.123502981034483 0.229627912034483 0.0635998034 0.125491821844828 -0.0980542610827586 -0.0503046684103448 -0.117049970068966 -0.435842395172414 -0.532966258965517 0.139893212665517 -0.0751218338275862 0.0131258861034483 0.344193719310345 -0.034905271862069 -0.774233053103448 0.248288928275862 0.056683244137931
16 "WALKING_UPSTAIRS" 0.260712673111111 -0.0240423176611111 -0.133043236138889 -0.0696803366063889 0.10770835675 -0.339242247 0.869318308888889 -0.391305486944444 -0.140551023277778 -0.937372808333333 -0.905511293888889 -0.885197701944444 0.0893932985833333 0.00168382441666667 0.0246062840361111 -0.255863088111111 -0.209666527825 -0.619647018055556 -0.0640660246833333 -0.0569608169222222 0.0801482237777778 -0.401598134472222 -0.425531819888889 -0.239985812388889 -0.0991157514444444 -0.00535134679833333 -0.0230083511644444 -0.355038877344444 -0.716265607777778 -0.516159866944444 0.00166415300027778 -0.147944904888889 0.00166415300027778 -0.147944904888889 -0.271698533055556 -0.380731533055556 -0.207541866358333 -0.367066850166667 -0.568057885 -0.647889086666667 -0.160519294747222 -0.0162921429444444 -0.416817308055556 -0.0370065966 0.0970253100555555 -0.350085091083333 -0.485018764722222 -0.0795152368416667 -0.131503508909444 -0.320077660555556 -0.253645948583333 -0.575887345277778 -0.256461012277778 -0.215401850836111 -0.662987550277778 -0.463971448638889 -0.429399254444444 -0.307187164333333 -0.229510207816667 -0.499531276111111 -0.251380556472222 -0.458430982805556 -0.389208216194444 -0.307834196833333 -0.0982418803983333 -0.265806074008333 -0.216140466583333 -0.145804885525 -0.284641788416667 -0.0306871642138889 -0.324129805555556 -0.468495747777778 0.0959406974722222 -0.433067134166667 -0.432290589444444 -0.082047330175 -0.631678995277778 -0.696478441111111 0.154686312919444 0.0102279323027778 -0.011942722725 -0.0209807248055556 0.0058080001388889 -0.595891303611111 0.355273793611111 0.119757406388889
17 "LAYING" 0.268086801265625 -0.018671223796875 -0.10174594534375 -0.9656273578125 -0.96089981859375 -0.9503773653125 -0.21059169115625 0.65734704359375 0.72056159109375 -0.955628610625 -0.98052420046875 -0.95405129609375 0.083562738328125 0.0110762000628125 -0.0155020258225 -0.98471959109375 -0.97384862859375 -0.98365437859375 -0.0269216698210938 -0.10601312503125 0.1255860006875 -0.9785820534375 -0.9662224784375 -0.97325461625 -0.0964608109625 -0.0354629238515625 -0.065468153546875 -0.9848282990625 -0.98572566828125 -0.98614703390625 -0.961657281875 -0.94831430515625 -0.961657281875 -0.94831430515625 -0.98325042859375 -0.979353535 -0.94868641859375 -0.9545760003125 -0.98778974453125 -0.983551438125 -0.973499539375 -0.96370191453125 -0.9633020690625 -0.96303887453125 -0.96105290484375 -0.94693557796875 -0.387535735707813 0.150106113620313 0.121421370189063 -0.9843306184375 -0.97374761265625 -0.98104183421875 -0.9866400828125 -0.975969344375 -0.984910851875 0.135881612298125 0.012310731478125 0.0994916071420312 -0.97514359 -0.97377634390625 -0.9720463215625 -0.9797163609375 -0.9630619634375 -0.97607618984375 -0.0629266649921875 -0.250450845910937 0.193337493703125 -0.95659007359375 -0.95116676953125 0.04592635065625 -0.97896242828125 -0.97869962359375 0.297995305860937 -0.96510338828125 -0.955503854375 -0.1438592949625 -0.9844631240625 -0.9832811759375 0.166843035889062 0.000830712896093751 0.0369504509915625 0.0704914981265625 0.0053971572859375 0.402310278125 -0.428493395 -0.5532123134375
17 "SITTING" 0.277380814 -0.0140078278282353 -0.113220656411765 -0.992143837294118 -0.967563365647059 -0.963999347647059 0.934399347176471 0.0465914842117647 -0.0143109549882353 -0.991998512705882 -0.977990259411765 -0.966026698470588 0.0757861763764706 0.0115498625111906 0.000860205216117647 -0.990006344705882 -0.980744773411765 -0.987184112941176 -0.0231995855200706 -0.0623949544729412 0.0736659378329412 -0.98815874 -0.978686292588235 -0.974633325529412 -0.0996525354117647 -0.0397034463891059 -0.0494265881525882 -0.990911517411765 -0.990600420941177 -0.989684228588235 -0.976422073411765 -0.972529845411765 -0.976422073411765 -0.972529845411765 -0.987121707882353 -0.988020586588235 -0.961659436588235 -0.968513633176471 -0.991409877647059 -0.991500058 -0.991033253411765 -0.969655526235294 -0.973593280235294 -0.992719300352941 -0.967810671647059 -0.961321996117647 0.0974258629247059 0.174239520091765 0.177278656624706 -0.990304360941176 -0.980899666117647 -0.984897861411765 -0.990569350588235 -0.981990959764706 -0.988111651176471 0.272189667694118 0.0151536074835294 0.0631977985070588 -0.984939118941176 -0.981756504823529 -0.974963718235294 -0.989217307411765 -0.977202681058824 -0.976855687294118 0.107000005237647 -0.133657099158824 0.0517805657011765 -0.976067791529412 -0.974597468352941 0.264999034751765 -0.986977681176471 -0.988272477882353 0.348936456883529 -0.976708956705882 -0.968885671764706 0.0476063960152941 -0.991277319058824 -0.992079561411765 0.257634951823529 0.0371383254267059 -0.0172495840717647 0.0198930481294118 0.0107349674705882 -0.794548598823529 0.0511205095129412 0.0314067881882353
17 "STANDING" 0.276976928111111 -0.0168139416092222 -0.110560797077778 -0.981582978111111 -0.944043859555556 -0.946618425888889 0.882173362444444 -0.343909124333333 -0.204268624966667 -0.983059323444444 -0.977722653666667 -0.958810962555556 0.0754751217444444 0.0101731785145 -0.00339364602155556 -0.977237061444444 -0.964184028111111 -0.978088809333333 -0.01944248734 -0.0740068598236667 0.0864757862333333 -0.962835306888889 -0.956383949666667 -0.959640657111111 -0.103066130733333 -0.0403845483666667 -0.0538949905343333 -0.972080415777778 -0.977036172555556 -0.975626166333333 -0.959082825444444 -0.957247692111111 -0.959082825444444 -0.957247692111111 -0.974968638333333 -0.971848451444444 -0.950195182111111 -0.946078143111111 -0.977064251666667 -0.976366053444444 -0.978518385444444 -0.950071291111111 -0.960616427 -0.983041939666667 -0.943986259888889 -0.942989688333333 -0.0837403716596 0.03711973212 0.0309506030155556 -0.976999050888889 -0.964772173333333 -0.974964796222222 -0.979662127444444 -0.966256329 -0.979886311 0.154736066338889 -0.115520834107778 -0.0469881917144444 -0.957324626666667 -0.960455023555556 -0.959740992333333 -0.964844538555556 -0.954498304111111 -0.963408495111111 -0.183476378576667 -0.247549439605667 -0.0793106783 -0.962571637777778 -0.960338512333333 0.0945312553355556 -0.970880236666667 -0.972145825333333 0.296246093633111 -0.957086242111111 -0.948208423777778 -0.140811145186667 -0.976338915666667 -0.977901400777778 0.152808045937778 0.016402345979 -0.0230072889711111 -0.0782528204844444 0.0709225351888889 -0.613873555777778 0.320578418444444 0.164073811633333
